stock_code,fiscal_year,esg_year,company_name,industry,esg_grade,e_grade,s_grade,g_grade,universe,in_corp_code,in_collected_reports,in_sections_extracted,in_firm_year_documents,in_features_expF,in_merged_expF,status,sub_status,reason,source_pipeline,recovery_method
029780,2021,2022,삼성카드,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
029780,2022,2023,삼성카드,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
029780,2023,2024,삼성카드,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
030200,2021,2022,케이티,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
032640,2021,2022,LG유플러스,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
032640,2022,2023,LG유플러스,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
032640,2023,2024,LG유플러스,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
032830,2021,2022,삼성생명,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
032830,2022,2023,삼성생명,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
032830,2023,2024,삼성생명,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
033780,2021,2022,케이티앤지,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
033780,2022,2023,케이티앤지,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
033780,2023,2024,케이티앤지,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
034730,2021,2022,SK,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
034730,2022,2023,SK,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
034730,2023,2024,SK,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
035420,2021,2022,NAVER,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
035720,2021,2022,카카오,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
036460,2021,2022,한국가스공사,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
036460,2022,2023,한국가스공사,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
036460,2023,2024,한국가스공사,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
042660,2021,2022,한화오션,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
042660,2022,2023,한화오션,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
042660,2023,2024,한화오션,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
047050,2021,2022,포스코인터내셔널,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
047050,2022,2023,포스코인터내셔널,,,,,,user_native_extension,True,True,True,False,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
047050,2023,2024,포스코인터내셔널,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
051910,2021,2022,LG화학,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
055550,2021,2022,신한지주,,,,,,user_native_extension,True,True,True,False,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
066570,2021,2022,LG전자,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
066570,2022,2023,LG전자,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
066570,2023,2024,LG전자,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
068270,2021,2022,셀트리온,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
069960,2021,2022,현대백화점,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
069960,2022,2023,현대백화점,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
069960,2023,2024,현대백화점,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
086790,2021,2022,하나금융지주,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
090430,2021,2022,아모레퍼시픽,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
090430,2022,2023,아모레퍼시픽,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
090430,2023,2024,아모레퍼시픽,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
096770,2021,2022,SK이노베이션,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
097950,2021,2022,CJ제일제당,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
105560,2021,2022,KB금융,,,,,,user_native_extension,True,True,True,False,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
120110,2021,2022,코오롱인더,,,,,,user_native_extension,True,True,True,False,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
120110,2022,2023,코오롱인더,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
120110,2023,2024,코오롱인더,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
161390,2021,2022,한국타이어앤테크놀로지,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
161390,2022,2023,한국타이어앤테크놀로지,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
161390,2023,2024,한국타이어앤테크놀로지,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
180640,2021,2022,한진칼,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
180640,2022,2023,한진칼,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
180640,2023,2024,한진칼,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
207940,2021,2022,삼성바이오로직스,,,,,,user_native_extension,True,True,True,False,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
207940,2022,2023,삼성바이오로직스,,,,,,user_native_extension,True,True,True,False,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
207940,2023,2024,삼성바이오로직스,,,,,,user_native_extension,True,True,True,False,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
251270,2021,2022,넷마블,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
251270,2022,2023,넷마블,,,,,,user_native_extension,True,True,True,False,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
251270,2023,2024,넷마블,,,,,,user_native_extension,True,True,True,False,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
267250,2021,2022,HD현대,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
267250,2022,2023,HD현대,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
267250,2023,2024,HD현대,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
326030,2021,2022,에스케이바이오팜,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
326030,2022,2023,에스케이바이오팜,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
326030,2023,2024,에스케이바이오팜,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
377300,2021,2022,카카오페이,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
377300,2022,2023,카카오페이,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
377300,2023,2024,카카오페이,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
